"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
0.000300511705378454,0.00155327688330604,0.00798681248463672,0.040001323146816,0.17752671285512,0.528523791531997,0.853953205995821,0.968437735080893,0.993875187150301,0.998847075855913,0.999786264766689,0.99996091628013,0.999992958249453,0.999998751788911,0.999999782275532,0.999999962573725,0.999999993650414,0.999999998935213,0.999999999823243,0.99999999997091,0.999999999995247,0.999999999999228,0.999999999999875,0.99999999999998,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000545185213361042,0.00221938391346456,0.00898860891495022,0.035666762242959,0.131095406632094,0.381222404233192,0.715918980673092,0.911766217921962,0.977013329124937,0.994333910696749,0.998627911649921,0.999670531144658,0.999921412298564,0.999981380569874,0.999995620303809,0.999998977756361,0.999999763378808,0.999999945713123,0.999999987662402,0.999999997224039,0.99999999938199,0.99999999986394,0.999999999970395,0.999999999993637,0.999999999998649,0.999999999999717,0.999999999999941,0.999999999999988,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000441944933076855,0.00195710496040175,0.00862201857245124,0.037137521041169,0.145881561251125,0.429584612497341,0.767286179536512,0.934604002178519,0.98391156616107,0.996133448355186,0.999062220308173,0.999768152737686,0.999941304751538,0.999984737943708,0.9999959263395,0.99999888721122,0.999999689857867,0.999999912079333,0.999999974726528,0.999999992655809,0.999999997849252,0.999999999367205,0.999999999813523,0.999999999945111,0.999999999983858,0.999999999995248,0.999999999998598,0.999999999999584,0.999999999999876,0.999999999999963,0.999999999999989,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000488085748205703,0.00207706803634087,0.00879353334801512,0.0364357254284315,0.138815301687023,0.407350486351371,0.745702940774258,0.926033818161465,0.981651952059853,0.995650190666527,0.998981251367882,0.999762382768468,0.999944707813334,0.999987161869724,0.99999702916899,0.999999316203942,0.999999843769177,0.999999964639744,0.999999992087946,0.999999998253355,0.999999999620354,0.999999999918918,0.999999999983019,0.999999999996519,0.9999999999993,0.999999999999862,0.999999999999973,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00145574625590464,0.00399595831126505,0.0109202515023195,0.0294879090220183,0.0771639776585063,0.187070526254728,0.387759601968347,0.635471488558745,0.827551210154556,0.929635834650659,0.973247240374035,0.990117610558292,0.996389669508795,0.998686673503727,0.999523401756697,0.99982749234753,0.999937769801207,0.99997764895461,0.999992015805227,0.999997166511746,0.999999002105595,0.99999965163472,0.999999879583533,0.999999958832369,0.999999986093916,0.999999995363242,0.999999998475364,0.999999999506097,0.999999999842521,0.999999999950627,0.999999999984793,0.999999999995404,0.999999999998638,0.999999999999604,0.999999999999887,0.999999999999968,0.999999999999991,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000365419472126562,0.00174638490686849,0.00830284268103314,0.0385249740826216,0.160967537086181,0.479108517596567,0.815478980747787,0.955157155712946,0.990390642541475,0.998008434846913,0.999592077833006,0.999917100268979,0.999983282333915,0.99999665646699,0.999999336187736,0.99999986890204,0.999999974191231,0.999999994924621,0.999999999000901,0.999999999802714,0.99999999996084,0.99999999999217,0.99999999999842,0.999999999999677,0.999999999999933,0.999999999999986,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000506333375954844,0.00212324270955075,0.00885778094026903,0.0361785745086042,0.136186218036986,0.398365419055181,0.735495702880103,0.92111071835918,0.980007993047809,0.995163582358796,0.998843285834803,0.999724056639529,0.99993419650508,0.999984306579067,0.999996260425875,0.999999111204533,0.999999789680576,0.999999950537596,0.99999998845991,0.999999997333749,0.999999999391066,0.999999999862774,0.999999999969541,0.99999999999335,0.999999999998568,0.999999999999695,0.999999999999935,0.999999999999986,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000394768968371177,0.00182912091788942,0.00843108482544046,0.0379564278066392,0.154795236000439,0.459794516506568,0.798520082890547,0.948730026137473,0.988597443843332,0.997554692719811,0.999481914662808,0.999891034688371,0.999977239674149,0.999995280686893,0.999999028268472,0.999999801099954,0.999999959486335,0.999999991779421,0.999999998336612,0.999999999664007,0.999999999932178,0.999999999986305,0.999999999997231,0.999999999999439,0.999999999999886,0.999999999999977,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000689677892970287,0.00255496738117182,0.00941754009800912,0.0340803898839462,0.115583044245223,0.324950739939874,0.637237829736047,0.863521943545752,0.957284547338211,0.987304376195149,0.996217840652679,0.998848642426298,0.999638889413501,0.999882765592866,0.999960650923294,0.999986413882856,0.99999519950606,0.999998273191032,0.999999370920938,0.999999769111433,0.999999915068415,0.999999968851378,0.999999988669621,0.999999995931469,0.999999998558311,0.999999999494899,0.999999999824694,0.999999999939609,0.999999999979311,0.999999999992938,0.999999999997593,0.99999999999918,0.99999999999972,0.999999999999904,0.999999999999967,0.999999999999989,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000423199696904991,0.0019069415088569,0.00854820829060601,0.0374493055113802,0.149195066132837,0.440617676154279,0.778673736999087,0.939723091953968,0.985587259690647,0.996635668242252,0.999209823308149,0.999811605260037,0.999954230572905,0.999988641861666,0.999997121189717,0.999999256130457,0.99999980441314,0.999999947769821,0.999999985860903,0.99999999612725,0.999999998928742,0.999999999701307,0.99999999991621,0.999999999976398,0.99999999999334,0.999999999998123,0.999999999999473,0.999999999999853,0.999999999999959,0.999999999999989,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000284947717655686,0.00150455575981904,0.00790295671981345,0.0404114047868136,0.182184685543393,0.541367227339,0.862489495858435,0.9709803419268,0.994456678752886,0.998967827674239,0.999809909437986,0.999965309703413,0.999993730259832,0.999998878754474,0.999999801418218,0.999999965092999,0.999999993896506,0.999999998936113,0.999999999814723,0.999999999967692,0.999999999994346,0.999999999999005,0.999999999999823,0.999999999999968,0.999999999999994,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000546696454312476,0.00222306692961479,0.00899354457034929,0.035649644142345,0.131078711140819,0.382224324884765,0.719034786912804,0.914613938614227,0.978504611960327,0.994951820058873,0.998854927309421,0.999747537583562,0.999945953578903,0.999988795808361,0.999997752629681,0.999999563531816,0.999999917865774,0.999999985013604,0.999999997346744,0.999999999543882,0.99999999992381,0.999999999987625,0.999999999998044,0.999999999999699,0.999999999999955,0.999999999999994,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000577112184240598,0.00229634408805104,0.0090906258868476,0.0352756239786421,0.127120668588416,0.366607110860352,0.696251582934382,0.900326197984526,0.972503346580174,0.992774998153273,0.998112997202326,0.999503857049908,0.999868103003791,0.999964474038879,0.999990308247617,0.999997326746225,0.999999255839882,0.999999791318726,0.999999941157266,0.999999983346882,0.999999995278362,0.999999998661295,0.999999999621144,0.999999999893147,0.999999999969937,0.999999999991543,0.999999999997616,0.999999999999325,0.999999999999808,0.999999999999945,0.999999999999984,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000438640986325816,0.00194832636079946,0.00860919401365314,0.037191956636784,0.146510490329623,0.432031936256337,0.770360321269266,0.936290869428388,0.984575984846528,0.996368621192199,0.999142261925526,0.999794924765958,0.999950194051815,0.999987687626806,0.999996907002861,0.999999213699794,0.99999979856642,0.999999948218843,0.999999986699456,0.999999996600727,0.999999999139238,0.999999999784959,0.999999999947221,0.999999999987319,0.999999999997012,0.999999999999306,0.99999999999984,0.999999999999963,0.999999999999992,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000506403939936369,0.00212341995786666,0.00885802575248514,0.0361792398617795,0.136325612615921,0.399739835731064,0.738580023511478,0.923545331824095,0.9811910206053,0.995634093365445,0.999012262573558,0.999780800115141,0.999952292756412,0.999989832646951,0.999997875730322,0.999999563479919,0.999999911484479,0.999999982230249,0.999999996456637,0.999999999295878,0.999999999860104,0.999999999972119,0.999999999994408,0.999999999998868,0.999999999999768,0.999999999999952,0.99999999999999,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000528458932423168,0.00217834288287783,0.008933234464213,0.0358822022287271,0.133272714771812,0.388905887695802,0.725407707349468,0.916745820155166,0.978787450834311,0.994887769252512,0.998792419470473,0.999718107417571,0.999934898371313,0.999985135162287,0.999996648282395,0.999999254742539,0.999999836823084,0.999999964867902,0.999999992572863,0.999999998460465,0.999999999687545,0.999999999938,0.999999999987989,0.99999999999773,0.999999999999581,0.999999999999924,0.999999999999986,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000440086280640419,0.00195216976969168,0.0086148135603235,0.0371721842667641,0.146621106548086,0.43447381132804,0.775922092276708,0.94041207586868,0.986480081245509,0.99709548237462,0.999393891317067,0.999876723271979,0.999975604575114,0.999995314951943,0.999999125741549,0.999999840823994,0.999999971604939,0.999999995016321,0.999999999135801,0.999999999851322,0.999999999974516,0.99999999999563,0.999999999999247,0.999999999999869,0.999999999999977,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000713270204521816,0.00260695504336197,0.00948054838291361,0.0338636209615376,0.113879108521094,0.321051695244489,0.636384491309918,0.867217866557053,0.96098570089781,0.989485277390607,0.997268208823714,0.999306692181722,0.999827786053324,0.999958175157853,0.999990058653816,0.999997680950894,0.999999467606486,0.999999879382099,0.999999972957699,0.999999993983766,0.999999998668163,0.999999999705816,0.999999999934983,0.999999999985586,0.999999999996792,0.999999999999284,0.999999999999839,0.999999999999964,0.999999999999992,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000497924060325852,0.00210204789659763,0.00882840781643981,0.0362945371083785,0.137274914621255,0.401464262243566,0.738000076138752,0.921671811565484,0.979928289179833,0.995046763653338,0.998779792305336,0.999696841591196,0.999923760480247,0.999980556360965,0.999994974764965,0.999998686932762,0.999999653969588,0.999999908255365,0.999999975586619,0.999999993495745,0.999999998269263,0.999999999541151,0.999999999879092,0.999999999968404,0.999999999991813,0.999999999997895,0.999999999999462,0.999999999999864,0.999999999999966,0.999999999999991,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000419210392620949,0.0018961515389006,0.00853216246406582,0.0375190269685949,0.150046944061913,0.444108681315812,0.783138891275497,0.942185757203178,0.98655710223794,0.996975537312938,0.999323002388788,0.999848203739536,0.999965842198763,0.999992280200171,0.999998247269846,0.999999600228162,0.999999908402116,0.999999978917526,0.999999995125758,0.999999998868047,0.999999999735959,0.999999999938138,0.999999999985443,0.99999999999656,0.999999999999184,0.999999999999806,0.999999999999954,0.999999999999989,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000282053918977135,0.00149538044631228,0.00788696193842013,0.0404900422818628,0.183034273373561,0.543402386212403,0.863527139782469,0.971167184984779,0.994462474497487,0.998958719501364,0.999805359111803,0.999963737822847,0.999993265314824,0.999998753333649,0.999999769805819,0.999999957537001,0.999999992162706,0.999999998550469,0.999999999730932,0.999999999949796,0.99999999999057,0.999999999998214,0.999999999999658,0.999999999999934,0.999999999999987,0.999999999999997,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000317608899619068,0.00160564421392106,0.00807500160873692,0.0395784364489575,0.172736050899329,0.514766536204407,0.844098984800239,0.965288147564193,0.993103243157511,0.998673880476201,0.999749128363671,0.999953221189805,0.999991411912769,0.999998449824635,0.999999724324674,0.999999951476137,0.999999991506552,0.999999998514699,0.999999999739279,0.999999999953847,0.999999999991722,0.999999999998489,0.999999999999718,0.999999999999946,0.999999999999989,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00028210892126327,0.00149555519227352,0.00788726717601257,0.040487646339782,0.182925296371854,0.542650983129618,0.862576064052757,0.970690938378578,0.994291418730472,0.998905062483738,0.999789766960868,0.999959440011326,0.999992126811538,0.999998461231263,0.999999697508405,0.999999940325887,0.999999988213258,0.999999997674379,0.999999999542676,0.999999999910577,0.999999999982653,0.999999999996669,0.999999999999369,0.999999999999882,0.999999999999978,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000518565371889428,0.0021538214414318,0.00889981484270406,0.0360117846755643,0.134454961016714,0.392140797939296,0.72776792963991,0.916976301188254,0.97847329121908,0.994657446209176,0.998682997349801,0.999674228603081,0.99991888495185,0.99997964188039,0.99999485055036,0.999998688609685,0.999999664112598,0.999999913565751,0.999999977677258,0.999999994220135,0.999999998501229,0.999999999611189,0.999999999899198,0.999999999973907,0.999999999993253,0.999999999998255,0.999999999999548,0.999999999999883,0.99999999999997,0.999999999999992,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000240267441515578,0.00135836994925012,0.00763988489414397,0.0417563220289816,0.19802755194687,0.583989379295003,0.889184717786745,0.978820366419845,0.996293473473473,0.999368339931374,0.999894133022161,0.999982550810888,0.999997176793599,0.999999552480078,0.999999930496378,0.999999989407647,0.99999999841348,0.999999999766092,0.999999999966001,0.99999999999512,0.999999999999307,0.999999999999903,0.999999999999986,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000607787928687288,0.00236869184344548,0.00918446130340107,0.0349255883262405,0.123794806472459,0.355483889990424,0.682837473538498,0.893649681756444,0.970405957491917,0.992244011705574,0.998000038710601,0.999486357543241,0.999868187519885,0.999966165125023,0.999991286316201,0.999997737813987,0.999999405153848,0.999999840820597,0.999999956445819,0.99999998775699,0.999999996447644,0.999999998931021,0.999999999664803,0.999999999890066,0.999999999962475,0.999999999986794,0.999999999995253,0.999999999998274,0.999999999999371,0.999999999999772,0.999999999999919,0.999999999999972,0.999999999999991,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00090894183654936,0.00301423009341722,0.00994723103323444,0.0323115523914955,0.0999985093051456,0.270645091380218,0.554930288013002,0.808621809861488,0.935383236404988,0.980492373368705,0.994391292240568,0.998432329343997,0.999572032177302,0.999885899150816,0.999970239969961,0.999992378549758,0.999998076621811,0.999999519975907,0.999999881101269,0.999999970667387,0.999999992766859,0.999999998210841,0.999999999554487,0.999999999887953,0.999999999971503,0.99999999999267,0.999999999998093,0.999999999999498,0.999999999999866,0.999999999999964,0.99999999999999,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00037295308997655,0.00176786908185241,0.00833652806212498,0.0383710010606421,0.159023853672294,0.471461515629042,0.806793515840514,0.950836582111683,0.988808171092291,0.997486650593162,0.99942814485857,0.999867069296493,0.999968296606945,0.999992217826749,0.999998032207983,0.999999487813655,0.999999862875358,0.999999962268085,0.99999998933711,0.999999996907708,0.999999999080414,0.999999999719794,0.999999999912582,0.999999999972099,0.999999999990898,0.999999999996969,0.999999999998971,0.999999999999644,0.999999999999875,0.999999999999955,0.999999999999984,0.999999999999994,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000729279323742624,0.00264183942766918,0.00952235750456992,0.0337177334704085,0.112471353782631,0.315530134604213,0.627084944414302,0.860293650971879,0.957739247176857,0.988223423648728,0.996814888489419,0.999151056952167,0.999776232319532,0.999941656797064,0.999984941487062,0.999996146702735,0.999999021001086,0.99999975267717,0.999999937782932,0.999999984391947,0.999999996089681,0.999999999020216,0.999999999754114,0.999999999938109,0.999999999984362,0.999999999996031,0.999999999998987,0.99999999999974,0.999999999999933,0.999999999999983,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000495473084497243,0.00209584345959035,0.0088197718015286,0.0363317320212483,0.13786816060592,0.404922557671462,0.744292740528806,0.926163198447162,0.982004837832636,0.995853825333234,0.999067836073402,0.999794235194227,0.999955413388695,0.99999053053994,0.999998028819446,0.999999597329015,0.999999919175172,0.999999984039153,0.999999996895229,0.999999999404322,0.999999999887138,0.999999999978856,0.999999999996078,0.999999999999279,0.999999999999869,0.999999999999976,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000774702813273436,0.00273918026092722,0.00963709995188352,0.0333260269087446,0.108908459443783,0.302700485757568,0.607338607278695,0.846985048840955,0.952202811926096,0.986338083711729,0.996223340440819,0.99897322125766,0.999724363963133,0.999926912254508,0.999980826874779,0.999995009342083,0.999998707301758,0.999999665836086,0.999999913544811,0.999999977548925,0.999999994131284,0.999999998451347,0.999999999586272,0.999999999887798,0.999999999969071,0.99999999999133,0.999999999997527,0.999999999999282,0.999999999999788,0.999999999999936,0.99999999999998,0.999999999999994,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000638354605447674,0.00243933661863719,0.00927425367657981,0.0345953027274243,0.120565010068275,0.34363027944415,0.665914460044746,0.883136322877988,0.966096969728765,0.990718662723375,0.99748574846627,0.999316136974692,0.999812330248394,0.999947928947738,0.999985388124469,0.99999585589615,0.999998813007639,0.999999656893219,0.999999899989746,0.999999970626013,0.999999991313325,0.999999997415445,0.999999999226913,0.999999999767698,0.999999999929926,0.999999999978794,0.999999999993566,0.999999999998044,0.999999999999405,0.999999999999819,0.999999999999945,0.999999999999983,0.999999999999995,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000581452558951349,0.0023066729630422,0.00910414250427963,0.0352238612946163,0.126554614541568,0.364210708798235,0.692371455180131,0.89759760979631,0.971226447336662,0.992260080576684,0.997916822635853,0.999431044270226,0.99984143294577,0.999954766628997,0.99998680608491,0.999996079382851,0.999998817622872,0.999999639480957,0.999999889281714,0.999999965882485,0.999999989491272,0.999999996776814,0.999999999019312,0.999999999705014,0.999999999912286,0.999999999974174,0.999999999992458,0.999999999997812,0.999999999999368,0.999999999999818,0.999999999999948,0.999999999999985,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000820270003987383,0.00283454907949386,0.00974690002756967,0.0329598619368109,0.10565554128221,0.291101741044694,0.589170344079598,0.834478253524561,0.947017020965177,0.984622406653398,0.995711790579492,0.998830437354776,0.99968679199202,0.99991764210048,0.999978691533815,0.999994552854799,0.999998618553982,0.99999965100857,0.999999911818734,0.999999977623985,0.999999994274704,0.999999998516848,0.99999999960942,0.999999999895078,0.999999999971303,0.999999999992046,0.999999999997776,0.999999999999376,0.999999999999825,0.999999999999951,0.999999999999986,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000736800709149888,0.00265812236194995,0.00954174622325724,0.0336511619063183,0.11188038810759,0.313542915084281,0.624393843018239,0.858802395022354,0.957275514365781,0.988127342222176,0.996807181890002,0.999156469340682,0.999780367707051,0.999943646269595,0.999985735333165,0.999996429322655,0.999999114042383,0.999999781594061,0.99999994638097,0.999999986860168,0.999999996778261,0.999999999207802,0.999999999804191,0.999999999951248,0.999999999987775,0.999999999996917,0.999999999999219,0.999999999999801,0.999999999999949,0.999999999999987,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000395021652511705,0.00182982229117323,0.00843215518883416,0.0379523323918037,0.154801029841707,0.460128119185824,0.799250410979408,0.949234192966843,0.988817480637722,0.997634335191026,0.999507969194222,0.999898985084888,0.999979536676086,0.999995914508977,0.999999196244403,0.999999844073259,0.999999970150012,0.999999994357078,0.999999998945833,0.999999999805253,0.999999999964396,0.999999999993554,0.999999999998843,0.999999999999794,0.999999999999964,0.999999999999994,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000353207956132235,0.00171117874658407,0.00824703703320883,0.0387788492021288,0.16386066265912,0.488602282095083,0.824136809129529,0.958645003552784,0.991447251136814,0.998300645507576,0.999669451363785,0.999936929414299,0.999988213289041,0.999997847107766,0.999999615743554,0.99999993290122,0.9999999885227,0.999999998074546,0.999999999682801,0.999999999948623,0.999999999991808,0.999999999998713,0.9999999999998,0.999999999999969,0.999999999999995,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000353722060825783,0.00171267068371155,0.0082494174464032,0.0387645828479171,0.163401968232948,0.485371911093625,0.819224905747874,0.955798342031176,0.990315750508128,0.997913821810873,0.999547480937715,0.999900496753166,0.999977753961678,0.999994932834098,0.999998824644085,0.999999722978249,0.999999933804676,0.999999983999347,0.999999996096332,0.999999999040907,0.999999999763229,0.999999999941399,0.999999999985492,0.999999999996414,0.999999999999113,0.99999999999978,0.999999999999945,0.999999999999986,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000315191560244406,0.00159831004519112,0.00806276769781217,0.0396331946663501,0.173048463805918,0.513899130315477,0.841475582905759,0.963535813040005,0.992371784141808,0.998419896544282,0.999669025855736,0.999929452357478,0.999984648191717,0.999996581102029,0.999999220856473,0.999999818640547,0.999999956964997,0.999999989609669,0.999999997452409,0.999999999366875,0.999999999840825,0.999999999959593,0.999999999989663,0.99999999999734,0.999999999999312,0.999999999999821,0.999999999999953,0.999999999999988,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000401469388895827,0.00184765871777245,0.00845928342825285,0.0378332751337651,0.153441627975931,0.455292889798514,0.794118295158741,0.946855385076148,0.988009337995087,0.997386657230263,0.999435630759858,0.99987856686954,0.999973941672074,0.999994422856953,0.9999988089023,0.999999745929265,0.999999945820486,0.99999998843916,0.999999997529312,0.999999999470677,0.999999999886211,0.999999999975433,0.999999999994668,0.999999999998836,0.999999999999744,0.999999999999943,0.999999999999987,0.999999999999997,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000445935893232682,0.00196767388457688,0.00863740758003049,0.0370761275584162,0.145480504329724,0.429846955254156,0.769958292487106,0.937154486132752,0.985237824871398,0.996681857494969,0.999265668391056,0.999839039897089,0.999965036529859,0.999992478693555,0.999998399154996,0.999999663215807,0.999999930037717,0.99999998566333,0.99999999710488,0.999999999424453,0.999999999887474,0.999999999978386,0.999999999995925,0.999999999999247,0.999999999999863,0.999999999999976,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.00066548331813263,0.00250090451546692,0.00935109947258223,0.03431885388764,0.117996776507428,0.334855819256532,0.654373862627191,0.876759243181255,0.963902504368213,0.990108115340315,0.99733756221744,0.999285894735957,0.99980834301778,0.999948463698231,0.999986114728055,0.999996253288243,0.999998988009719,0.9999997265351,0.999999926108694,0.999999980046529,0.999999994618001,0.999999998550776,0.999999999610631,0.999999999895671,0.999999999972125,0.999999999992573,0.999999999998026,0.999999999999477,0.999999999999862,0.999999999999964,0.99999999999999,0.999999999999998,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000504095645776159,0.00211761664020469,0.00885000319077618,0.0362102249547033,0.136566136865896,0.400057664764582,0.738095260762774,0.922785943374457,0.980733250243719,0.995433254339946,0.998936538107506,0.999754813593142,0.999943972122823,0.999987316961161,0.999997159177474,0.999999371322303,0.999999862745676,0.999999970482001,0.999999993756054,0.999999998702848,0.99999999973574,0.999999999947286,0.999999999989719,0.999999999998042,0.999999999999636,0.999999999999934,0.999999999999988,0.999999999999998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000460633661533576,0.00200627333596098,0.00869314494677521,0.0368427630592493,0.142852669332376,0.419846062339924,0.757563451803247,0.930492197841283,0.982691025905537,0.99581270802798,0.998982443920317,0.999749125758536,0.999936991695836,0.999983840319659,0.999995774506407,0.999998878320805,0.99999969903951,0.999999918735501,0.999999978014152,0.999999994066147,0.999999998409323,0.999999999578324,0.99999999988994,0.999999999971826,0.999999999992923,0.999999999998251,0.999999999999574,0.999999999999897,0.999999999999975,0.999999999999994,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0.000276404533008243,0.00147735843849575,0.00785535280732704,0.0406479441996438,0.184894007578609,0.548700459328824,0.867191187010638,0.9723485259896,0.994765672621806,0.999031543326565,0.999822352319541,0.999967626414186,0.999994140499287,0.999998947368893,0.999999812409354,0.999999966848324,0.999999994192362,0.999999998991831,0.99999999982664,0.999999999970482,0.999999999995025,0.99999999999917,0.999999999999863,0.999999999999978,0.999999999999996,0.999999999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
